Point ID,alphat,arc_length,epsilon,k,nut,p,p_rgh,Points_0,Points_1,Points_2,Points_Magnitude,T,U_0,U_1,U_2,U_Magnitude,vtkValidPointMask
218,0,0.05232,1308.57,0.814414,0,1.04099,1.04099,0.05232,0,0.001,0.0523296,335.32,0,0,0,0,1
219,0,0.05256,1306.85,0.812517,0,1.04416,1.04416,0.05256,0,0.001,0.0525695,335.454,0,0,0,0,1
220,0,0.0528,1305.13,0.810618,0,1.04727,1.04727,0.0528,0,0.001,0.0528095,335.588,0,0,0,0,1
221,0,0.05304,1303.41,0.808719,0,1.05037,1.05037,0.05304,0,0.001,0.0530494,335.722,0,0,0,0,1
222,0,0.05328,1301.69,0.80682,0,1.05348,1.05348,0.05328,0,0.001,0.0532894,335.856,0,0,0,0,1
223,0,0.05352,1299.96,0.804919,0,1.05648,1.05648,0.05352,0,0.001,0.0535293,335.989,0,0,0,0,1
224,0,0.05376,1298.22,0.803011,0,1.05922,1.05922,0.05376,0,0.001,0.0537693,336.12,0,0,0,0,1
225,0,0.054,1296.48,0.801103,0,1.06195,1.06195,0.054,0,0.001,0.0540093,336.25,0,0,0,0,1
226,0,0.05424,1294.74,0.799195,0,1.06469,1.06469,0.05424,0,0.001,0.0542492,336.381,0,0,0,0,1
227,0,0.05448,1293,0.797287,0,1.06742,1.06742,0.05448,0,0.001,0.0544892,336.512,0,0,0,0,1
228,0,0.05472,1291.26,0.795377,0,1.06992,1.06992,0.05472,0,0.001,0.0547291,336.641,0,0,0,0,1
229,0,0.05496,1289.51,0.793465,0,1.07233,1.07233,0.05496,0,0.001,0.0549691,336.769,0,0,0,0,1
230,0,0.0552,1287.76,0.791553,0,1.07474,1.07474,0.0552,0,0.001,0.0552091,336.897,0,0,0,0,1
231,0,0.05544,1286.01,0.789641,0,1.07715,1.07715,0.05544,0,0.001,0.055449,337.025,0,0,0,0,1
232,0,0.05568,1284.26,0.787729,0,1.07951,1.07951,0.05568,0,0.001,0.055689,337.152,0,0,0,0,1
233,0,0.05592,1282.5,0.78582,0,1.08165,1.08165,0.05592,0,0.001,0.0559289,337.277,0,0,0,0,1
234,0,0.05616,1280.74,0.78391,0,1.08378,1.08378,0.05616,0,0.001,0.0561689,337.403,0,0,0,0,1
235,0,0.0564,1278.99,0.782001,0,1.08591,1.08591,0.0564,0,0.001,0.0564089,337.528,0,0,0,0,1
236,0,0.05664,1277.23,0.780091,0,1.08804,1.08804,0.05664,0,0.001,0.0566488,337.653,0,0,0,0,1
237,0,0.05688,1275.48,0.778188,0,1.09001,1.09001,0.05688,0,0.001,0.0568888,337.776,0,0,0,0,1
238,0,0.05712,1273.72,0.776287,0,1.09188,1.09188,0.05712,0,0.001,0.0571288,337.899,0,0,0,0,1
239,0,0.05736,1271.97,0.774386,0,1.09376,1.09376,0.05736,0,0.001,0.0573687,338.022,0,0,0,0,1
240,0,0.0576,1270.21,0.772486,0,1.09563,1.09563,0.0576,0,0.001,0.0576087,338.144,0,0,0,0,1
241,0,0.05784,1268.46,0.770587,0,1.09748,1.09748,0.05784,0,0.001,0.0578486,338.266,0,0,0,0,1
242,0,0.05808,1266.71,0.768701,0,1.0991,1.0991,0.05808,0,0.001,0.0580886,338.386,0,0,0,0,1
243,0,0.05832,1264.96,0.766816,0,1.10073,1.10073,0.05832,0,0.001,0.0583286,338.506,0,0,0,0,1
244,0,0.05856,1263.21,0.76493,0,1.10235,1.10235,0.05856,0,0.001,0.0585685,338.626,0,0,0,0,1
245,0,0.0588,1261.46,0.763045,0,1.10398,1.10398,0.0588,0,0.001,0.0588085,338.746,0,0,0,0,1
246,0,0.05904,1259.72,0.761172,0,1.10548,1.10548,0.05904,0,0.001,0.0590485,338.864,0,0,0,0,1
247,0,0.05928,1257.98,0.759309,0,1.10688,1.10688,0.05928,0,0.001,0.0592884,338.982,0,0,0,0,1
248,0,0.05952,1256.25,0.757447,0,1.10828,1.10828,0.05952,0,0.001,0.0595284,339.099,0,0,0,0,1
249,0,0.05976,1254.51,0.755585,0,1.10968,1.10968,0.05976,0,0.001,0.0597684,339.216,0,0,0,0,1
250,0,0.06,1252.77,0.753722,0,1.11107,1.11107,0.06,0,0.001,0.0600083,339.333,0,0,0,0,1
251,0,0.06024,1251.06,0.751891,0,1.11228,1.11228,0.06024,0,0.001,0.0602483,339.448,0,0,0,0,1
252,0,0.06048,1249.35,0.750061,0,1.11348,1.11348,0.06048,0,0.001,0.0604883,339.563,0,0,0,0,1
253,0,0.06072,1247.63,0.74823,0,1.11469,1.11469,0.06072,0,0.001,0.0607282,339.678,0,0,0,0,1
254,0,0.06096,1245.92,0.746399,0,1.11589,1.11589,0.06096,0,0.001,0.0609682,339.792,0,0,0,0,1
255,0,0.0612,1244.21,0.744584,0,1.11702,1.11702,0.0612,0,0.001,0.0612082,339.906,0,0,0,0,1
256,0,0.06144,1242.52,0.742789,0,1.11806,1.11806,0.06144,0,0.001,0.0614481,340.018,0,0,0,0,1
257,0,0.06168,1240.83,0.740994,0,1.1191,1.1191,0.06168,0,0.001,0.0616881,340.131,0,0,0,0,1
258,0,0.06192,1239.14,0.739199,0,1.12014,1.12014,0.06192,0,0.001,0.0619281,340.243,0,0,0,0,1
259,0,0.06216,1237.45,0.737404,0,1.12118,1.12118,0.06216,0,0.001,0.062168,340.356,0,0,0,0,1
260,0,0.0624,1235.79,0.735642,0,1.12205,1.12205,0.0624,0,0.001,0.062408,340.466,0,0,0,0,1
261,0,0.06264,1234.13,0.733885,0,1.12292,1.12292,0.06264,0,0.001,0.062648,340.576,0,0,0,0,1
262,0,0.06288,1232.46,0.732127,0,1.12378,1.12378,0.06288,0,0.001,0.062888,340.686,0,0,0,0,1
263,0,0.06312,1230.8,0.730369,0,1.12465,1.12465,0.06312,0,0.001,0.0631279,340.796,0,0,0,0,1
264,0,0.06336,1229.15,0.728625,0,1.12544,1.12544,0.06336,0,0.001,0.0633679,340.906,0,0,0,0,1
265,0,0.0636,1227.52,0.726903,0,1.1261,1.1261,0.0636,0,0.001,0.0636079,341.014,0,0,0,0,1
266,0,0.06384,1225.88,0.725182,0,1.12677,1.12677,0.06384,0,0.001,0.0638478,341.121,0,0,0,0,1
267,0,0.06408,1224.25,0.723461,0,1.12743,1.12743,0.06408,0,0.001,0.0640878,341.229,0,0,0,0,1
268,0,0.06432,1222.61,0.721739,0,1.1281,1.1281,0.06432,0,0.001,0.0643278,341.337,0,0,0,0,1
269,0,0.06456,1221,0.720047,0,1.12861,1.12861,0.06456,0,0.001,0.0645677,341.443,0,0,0,0,1
270,0,0.0648,1219.39,0.71836,0,1.12909,1.12909,0.0648,0,0.001,0.0648077,341.548,0,0,0,0,1
271,0,0.06504,1217.78,0.716674,0,1.12957,1.12957,0.06504,0,0.001,0.0650477,341.654,0,0,0,0,1
272,0,0.06528,1216.17,0.714988,0,1.13004,1.13004,0.06528,0,0.001,0.0652877,341.759,0,0,0,0,1
273,0,0.06552,1214.57,0.713311,0,1.13048,1.13048,0.06552,0,0.001,0.0655276,341.864,0,0,0,0,1
274,0,0.06576,1212.99,0.711658,0,1.13083,1.13083,0.06576,0,0.001,0.0657676,341.967,0,0,0,0,1
275,0,0.066,1211.41,0.710005,0,1.13117,1.13117,0.066,0,0.001,0.0660076,342.07,0,0,0,0,1
276,0,0.06624,1209.82,0.708353,0,1.13151,1.13151,0.06624,0,0.001,0.0662475,342.173,0,0,0,0,1
277,0,0.06648,1208.24,0.7067,0,1.13186,1.13186,0.06648,0,0.001,0.0664875,342.276,0,0,0,0,1
278,0,0.06672,1206.68,0.705071,0,1.13214,1.13214,0.06672,0,0.001,0.0667275,342.378,0,0,0,0,1
279,0,0.06696,1205.12,0.70345,0,1.13241,1.13241,0.06696,0,0.001,0.0669675,342.479,0,0,0,0,1
280,0,0.0672,1203.56,0.70183,0,1.13267,1.13267,0.0672,0,0.001,0.0672074,342.58,0,0,0,0,1
281,0,0.06744,1202,0.700209,0,1.13293,1.13293,0.06744,0,0.001,0.0674474,342.681,0,0,0,0,1
282,0,0.06768,1200.44,0.698594,0,1.13319,1.13319,0.06768,0,0.001,0.0676874,342.781,0,0,0,0,1
283,0,0.06792,1198.9,0.697005,0,1.13338,1.13338,0.06792,0,0.001,0.0679274,342.88,0,0,0,0,1
284,0,0.06816,1197.37,0.695415,0,1.13357,1.13357,0.06816,0,0.001,0.0681673,342.979,0,0,0,0,1
285,0,0.0684,1195.83,0.693825,0,1.13377,1.13377,0.0684,0,0.001,0.0684073,343.078,0,0,0,0,1
286,0,0.06864,1194.29,0.692235,0,1.13396,1.13396,0.06864,0,0.001,0.0686473,343.177,0,0,0,0,1
287,0,0.06888,1192.77,0.690664,0,1.1341,1.1341,0.06888,0,0.001,0.0688873,343.275,0,0,0,0,1
288,0,0.06912,1191.26,0.689104,0,1.1342,1.1342,0.06912,0,0.001,0.0691272,343.371,0,0,0,0,1
289,0,0.06936,1189.74,0.687543,0,1.1343,1.1343,0.06936,0,0.001,0.0693672,343.468,0,0,0,0,1
290,0,0.0696,1188.23,0.685983,0,1.13441,1.13441,0.0696,0,0.001,0.0696072,343.565,0,0,0,0,1
291,0,0.06984,1186.71,0.684425,0,1.1345,1.1345,0.06984,0,0.001,0.0698472,343.661,0,0,0,0,1
292,0,0.07008,1185.22,0.682894,0,1.13449,1.13449,0.07008,0,0.001,0.0700871,343.756,0,0,0,0,1
293,0,0.07032,1183.73,0.681363,0,1.13448,1.13448,0.07032,0,0.001,0.0703271,343.85,0,0,0,0,1
294,0,0.07056,1182.24,0.679832,0,1.13447,1.13447,0.07056,0,0.001,0.0705671,343.945,0,0,0,0,1
295,0,0.0708,1180.74,0.678301,0,1.13445,1.13445,0.0708,0,0.001,0.0708071,344.04,0,0,0,0,1
296,0,0.07104,1179.26,0.676786,0,1.13439,1.13439,0.07104,0,0.001,0.071047,344.133,0,0,0,0,1
297,0,0.07128,1177.8,0.675286,0,1.13428,1.13428,0.07128,0,0.001,0.071287,344.225,0,0,0,0,1
298,0,0.07152,1176.33,0.673785,0,1.13416,1.13416,0.07152,0,0.001,0.071527,344.318,0,0,0,0,1
299,0,0.07176,1174.86,0.672284,0,1.13405,1.13405,0.07176,0,0.001,0.071767,344.41,0,0,0,0,1
300,0,0.072,1173.39,0.670784,0,1.13394,1.13394,0.072,0,0.001,0.0720069,344.503,0,0,0,0,1
301,0,0.07224,1171.95,0.669315,0,1.13376,1.13376,0.07224,0,0.001,0.0722469,344.594,0,0,0,0,1
302,0,0.07248,1170.5,0.667845,0,1.13358,1.13358,0.07248,0,0.001,0.0724869,344.684,0,0,0,0,1
303,0,0.07272,1169.06,0.666376,0,1.1334,1.1334,0.07272,0,0.001,0.0727269,344.775,0,0,0,0,1
304,0,0.07296,1167.61,0.664907,0,1.13321,1.13321,0.07296,0,0.001,0.0729669,344.866,0,0,0,0,1
305,0,0.0732,1166.18,0.663453,0,1.13301,1.13301,0.0732,0,0.001,0.0732068,344.956,0,0,0,0,1
306,0,0.07344,1164.76,0.662017,0,1.13277,1.13277,0.07344,0,0.001,0.0734468,345.045,0,0,0,0,1
307,0,0.07368,1163.34,0.660581,0,1.13254,1.13254,0.07368,0,0.001,0.0736868,345.134,0,0,0,0,1
308,0,0.07392,1161.92,0.659144,0,1.1323,1.1323,0.07392,0,0.001,0.0739268,345.223,0,0,0,0,1
309,0,0.07416,1160.5,0.657708,0,1.13207,1.13207,0.07416,0,0.001,0.0741667,345.312,0,0,0,0,1
310,0,0.0744,1159.11,0.656302,0,1.13176,1.13176,0.0744,0,0.001,0.0744067,345.399,0,0,0,0,1
311,0,0.07464,1157.72,0.654899,0,1.13145,1.13145,0.07464,0,0.001,0.0746467,345.487,0,0,0,0,1
312,0,0.07488,1156.33,0.653496,0,1.13114,1.13114,0.07488,0,0.001,0.0748867,345.574,0,0,0,0,1
313,0,0.07512,1154.94,0.652093,0,1.13083,1.13083,0.07512,0,0.001,0.0751267,345.661,0,0,0,0,1
314,0,0.07536,1153.56,0.650703,0,1.13048,1.13048,0.07536,0,0.001,0.0753666,345.748,0,0,0,0,1
315,0,0.0756,1152.2,0.649334,0,1.13006,1.13006,0.0756,0,0.001,0.0756066,345.833,0,0,0,0,1
316,0,0.07584,1150.84,0.647965,0,1.12964,1.12964,0.07584,0,0.001,0.0758466,345.919,0,0,0,0,1
317,0,0.07608,1149.47,0.646595,0,1.12921,1.12921,0.07608,0,0.001,0.0760866,346.004,0,0,0,0,1
318,0,0.07632,1148.11,0.645226,0,1.12879,1.12879,0.07632,0,0.001,0.0763265,346.089,0,0,0,0,1
319,0,0.07656,1146.77,0.643886,0,1.12827,1.12827,0.07656,0,0.001,0.0765665,346.173,0,0,0,0,1
320,0,0.0768,1145.44,0.642552,0,1.12773,1.12773,0.0768,0,0.001,0.0768065,346.257,0,0,0,0,1
321,0,0.07704,1144.1,0.641217,0,1.12718,1.12718,0.07704,0,0.001,0.0770465,346.341,0,0,0,0,1
322,0,0.07728,1142.77,0.639883,0,1.12664,1.12664,0.07728,0,0.001,0.0772865,346.425,0,0,0,0,1
323,0,0.07752,1141.44,0.638558,0,1.12607,1.12607,0.07752,0,0.001,0.0775265,346.508,0,0,0,0,1
324,0,0.07776,1140.14,0.637259,0,1.12543,1.12543,0.07776,0,0.001,0.0777664,346.59,0,0,0,0,1
325,0,0.078,1138.84,0.63596,0,1.12479,1.12479,0.078,0,0.001,0.0780064,346.672,0,0,0,0,1
326,0,0.07824,1137.53,0.634661,0,1.12415,1.12415,0.07824,0,0.001,0.0782464,346.754,0,0,0,0,1
327,0,0.07848,1136.23,0.633362,0,1.12351,1.12351,0.07848,0,0.001,0.0784864,346.837,0,0,0,0,1
328,0,0.07872,1134.95,0.632088,0,1.12283,1.12283,0.07872,0,0.001,0.0787263,346.918,0,0,0,0,1
329,0,0.07896,1133.68,0.630823,0,1.12213,1.12213,0.07896,0,0.001,0.0789663,346.999,0,0,0,0,1
330,0,0.0792,1132.4,0.629559,0,1.12144,1.12144,0.0792,0,0.001,0.0792063,347.079,0,0,0,0,1
331,0,0.07944,1131.13,0.628294,0,1.12074,1.12074,0.07944,0,0.001,0.0794463,347.16,0,0,0,0,1
332,0,0.07968,1129.86,0.627036,0,1.12004,1.12004,0.07968,0,0.001,0.0796863,347.241,0,0,0,0,1
333,0,0.07992,1128.62,0.625804,0,1.11931,1.11931,0.07992,0,0.001,0.0799263,347.32,0,0,0,0,1
334,0,0.08016,1127.37,0.624573,0,1.11858,1.11858,0.08016,0,0.001,0.0801662,347.4,0,0,0,0,1
335,0,0.0804,1126.13,0.623341,0,1.11786,1.11786,0.0804,0,0.001,0.0804062,347.48,0,0,0,0,1
336,0,0.08064,1124.88,0.62211,0,1.11713,1.11713,0.08064,0,0.001,0.0806462,347.559,0,0,0,0,1
337,0,0.08088,1123.65,0.620898,0,1.11638,1.11638,0.08088,0,0.001,0.0808862,347.638,0,0,0,0,1
338,0,0.08112,1122.44,0.619698,0,1.11562,1.11562,0.08112,0,0.001,0.0811262,347.716,0,0,0,0,1
339,0,0.08136,1121.22,0.618498,0,1.11485,1.11485,0.08136,0,0.001,0.0813661,347.794,0,0,0,0,1
340,0,0.0816,1120,0.617297,0,1.11409,1.11409,0.0816,0,0.001,0.0816061,347.872,0,0,0,0,1
341,0,0.08184,1118.78,0.616099,0,1.11332,1.11332,0.08184,0,0.001,0.0818461,347.949,0,0,0,0,1
342,0,0.08208,1117.59,0.614928,0,1.1125,1.1125,0.08208,0,0.001,0.0820861,348.026,0,0,0,0,1
343,0,0.08232,1116.39,0.613757,0,1.11168,1.11168,0.08232,0,0.001,0.0823261,348.103,0,0,0,0,1
344,0,0.08256,1115.2,0.612586,0,1.11086,1.11086,0.08256,0,0.001,0.0825661,348.18,0,0,0,0,1
345,0,0.0828,1114.01,0.611414,0,1.11004,1.11004,0.0828,0,0.001,0.082806,348.256,0,0,0,0,1
346,0,0.08304,1112.83,0.610258,0,1.10919,1.10919,0.08304,0,0.001,0.083046,348.332,0,0,0,0,1
347,0,0.08328,1111.66,0.609114,0,1.1083,1.1083,0.08328,0,0.001,0.083286,348.408,0,0,0,0,1
348,0,0.08352,1110.49,0.60797,0,1.10741,1.10741,0.08352,0,0.001,0.083526,348.483,0,0,0,0,1
349,0,0.08376,1109.32,0.606826,0,1.10652,1.10652,0.08376,0,0.001,0.083766,348.559,0,0,0,0,1
350,0,0.084,1108.15,0.605682,0,1.10563,1.10563,0.084,0,0.001,0.084006,348.634,0,0,0,0,1
351,0,0.08424,1107,0.604564,0,1.10469,1.10469,0.08424,0,0.001,0.0842459,348.708,0,0,0,0,1
352,0,0.08448,1105.86,0.603446,0,1.10374,1.10374,0.08448,0,0.001,0.0844859,348.782,0,0,0,0,1
353,0,0.08472,1104.71,0.602328,0,1.1028,1.1028,0.08472,0,0.001,0.0847259,348.857,0,0,0,0,1
354,0,0.08496,1103.57,0.60121,0,1.10185,1.10185,0.08496,0,0.001,0.0849659,348.931,0,0,0,0,1
355,0,0.0852,1102.43,0.600103,0,1.10089,1.10089,0.0852,0,0.001,0.0852059,349.005,0,0,0,0,1
356,0,0.08544,1101.3,0.599009,0,1.0999,1.0999,0.08544,0,0.001,0.0854458,349.078,0,0,0,0,1
357,0,0.08568,1100.18,0.597914,0,1.09891,1.09891,0.08568,0,0.001,0.0856858,349.151,0,0,0,0,1
358,0,0.08592,1099.05,0.59682,0,1.09792,1.09792,0.08592,0,0.001,0.0859258,349.224,0,0,0,0,1
359,0,0.08616,1097.92,0.595726,0,1.09693,1.09693,0.08616,0,0.001,0.0861658,349.297,0,0,0,0,1
360,0,0.0864,1096.81,0.594652,0,1.09591,1.09591,0.0864,0,0.001,0.0864058,349.369,0,0,0,0,1
361,0,0.08664,1095.71,0.59358,0,1.09489,1.09489,0.08664,0,0.001,0.0866458,349.44,0,0,0,0,1
362,0,0.08688,1094.6,0.592509,0,1.09387,1.09387,0.08688,0,0.001,0.0868858,349.512,0,0,0,0,1
363,0,0.08712,1093.49,0.591437,0,1.09284,1.09284,0.08712,0,0.001,0.0871257,349.584,0,0,0,0,1
364,0,0.08736,1092.39,0.590373,0,1.0918,1.0918,0.08736,0,0.001,0.0873657,349.655,0,0,0,0,1
365,0,0.0876,1091.3,0.589323,0,1.09073,1.09073,0.0876,0,0.001,0.0876057,349.726,0,0,0,0,1
366,0,0.08784,1090.21,0.588272,0,1.08966,1.08966,0.08784,0,0.001,0.0878457,349.796,0,0,0,0,1
367,0,0.08808,1089.12,0.587222,0,1.08858,1.08858,0.08808,0,0.001,0.0880857,349.867,0,0,0,0,1
368,0,0.08832,1088.03,0.586172,0,1.08751,1.08751,0.08832,0,0.001,0.0883257,349.937,0,0,0,0,1
369,0,0.08856,1086.96,0.585138,0,1.08638,1.08638,0.08856,0,0.001,0.0885656,350.007,0,0,0,0,1
370,0,0.0888,1085.89,0.584109,0,1.08524,1.08524,0.0888,0,0.001,0.0888056,350.076,0,0,0,0,1
371,0,0.08904,1084.82,0.583079,0,1.0841,1.0841,0.08904,0,0.001,0.0890456,350.145,0,0,0,0,1
372,0,0.08928,1083.75,0.58205,0,1.08296,1.08296,0.08928,0,0.001,0.0892856,350.215,0,0,0,0,1
373,0,0.08952,1082.68,0.581026,0,1.0818,1.0818,0.08952,0,0.001,0.0895256,350.284,0,0,0,0,1
374,0,0.08976,1081.63,0.580017,0,1.08058,1.08058,0.08976,0,0.001,0.0897656,350.352,0,0,0,0,1
375,0,0.09,1080.58,0.579009,0,1.07936,1.07936,0.09,0,0.001,0.0900056,350.42,0,0,0,0,1
376,0,0.09024,1079.53,0.578001,0,1.07814,1.07814,0.09024,0,0.001,0.0902455,350.488,0,0,0,0,1
377,0,0.09048,1078.48,0.576992,0,1.07692,1.07692,0.09048,0,0.001,0.0904855,350.556,0,0,0,0,1
378,0,0.09072,1077.44,0.575999,0,1.07565,1.07565,0.09072,0,0.001,0.0907255,350.624,0,0,0,0,1
379,0,0.09096,1076.4,0.575012,0,1.07436,1.07436,0.09096,0,0.001,0.0909655,350.691,0,0,0,0,1
380,0,0.0912,1075.37,0.574024,0,1.07307,1.07307,0.0912,0,0.001,0.0912055,350.758,0,0,0,0,1
381,0,0.09144,1074.34,0.573037,0,1.07178,1.07178,0.09144,0,0.001,0.0914455,350.825,0,0,0,0,1
382,0,0.09168,1073.31,0.572054,0,1.07049,1.07049,0.09168,0,0.001,0.0916855,350.892,0,0,0,0,1
383,0,0.09192,1072.29,0.571088,0,1.06915,1.06915,0.09192,0,0.001,0.0919254,350.958,0,0,0,0,1
384,0,0.09216,1071.27,0.570122,0,1.06781,1.06781,0.09216,0,0.001,0.0921654,351.024,0,0,0,0,1
385,0,0.0924,1070.26,0.569155,0,1.06647,1.06647,0.0924,0,0.001,0.0924054,351.09,0,0,0,0,1
386,0,0.09264,1069.24,0.568189,0,1.06514,1.06514,0.09264,0,0.001,0.0926454,351.156,0,0,0,0,1
387,0,0.09288,1068.24,0.567237,0,1.06378,1.06378,0.09288,0,0.001,0.0928854,351.221,0,0,0,0,1
388,0,0.09312,1067.24,0.566291,0,1.06242,1.06242,0.09312,0,0.001,0.0931254,351.286,0,0,0,0,1
389,0,0.09336,1066.25,0.565346,0,1.06106,1.06106,0.09336,0,0.001,0.0933654,351.351,0,0,0,0,1
390,0,0.0936,1065.25,0.564401,0,1.05969,1.05969,0.0936,0,0.001,0.0936053,351.416,0,0,0,0,1
391,0,0.09384,1064.26,0.563457,0,1.05833,1.05833,0.09384,0,0.001,0.0938453,351.481,0,0,0,0,1
392,0,0.09408,1063.28,0.562533,0,1.05695,1.05695,0.09408,0,0.001,0.0940853,351.545,0,0,0,0,1
393,0,0.09432,1062.3,0.561609,0,1.05558,1.05558,0.09432,0,0.001,0.0943253,351.609,0,0,0,0,1
394,0,0.09456,1061.32,0.560685,0,1.05421,1.05421,0.09456,0,0.001,0.0945653,351.673,0,0,0,0,1
395,0,0.0948,1060.34,0.55976,0,1.05283,1.05283,0.0948,0,0.001,0.0948053,351.737,0,0,0,0,1
396,0,0.09504,1059.38,0.558847,0,1.05145,1.05145,0.09504,0,0.001,0.0950453,351.8,0,0,0,0,1
397,0,0.09528,1058.42,0.557944,0,1.05006,1.05006,0.09528,0,0.001,0.0952852,351.863,0,0,0,0,1
398,0,0.09552,1057.46,0.557041,0,1.04867,1.04867,0.09552,0,0.001,0.0955252,351.926,0,0,0,0,1
399,0,0.09576,1056.5,0.556137,0,1.04728,1.04728,0.09576,0,0.001,0.0957652,351.989,0,0,0,0,1
400,0,0.096,1055.54,0.555234,0,1.04589,1.04589,0.096,0,0.001,0.0960052,352.052,0,0,0,0,1
401,0,0.09624,1054.61,0.554352,0,1.04447,1.04447,0.09624,0,0.001,0.0962452,352.113,0,0,0,0,1
402,0,0.09648,1053.67,0.553469,0,1.04306,1.04306,0.09648,0,0.001,0.0964852,352.175,0,0,0,0,1
403,0,0.09672,1052.73,0.552586,0,1.04164,1.04164,0.09672,0,0.001,0.0967252,352.237,0,0,0,0,1
404,0,0.09696,1051.79,0.551704,0,1.04023,1.04023,0.09696,0,0.001,0.0969652,352.298,0,0,0,0,1
405,0,0.0972,1050.86,0.550831,0,1.0388,1.0388,0.0972,0,0.001,0.0972051,352.36,0,0,0,0,1
406,0,0.09744,1049.94,0.549968,0,1.03736,1.03736,0.09744,0,0.001,0.0974451,352.42,0,0,0,0,1
407,0,0.09768,1049.02,0.549106,0,1.03591,1.03591,0.09768,0,0.001,0.0976851,352.481,0,0,0,0,1
408,0,0.09792,1048.1,0.548244,0,1.03447,1.03447,0.09792,0,0.001,0.0979251,352.542,0,0,0,0,1
409,0,0.09816,1047.18,0.547382,0,1.03303,1.03303,0.09816,0,0.001,0.0981651,352.602,0,0,0,0,1
410,0,0.0984,1046.28,0.546538,0,1.03155,1.03155,0.0984,0,0.001,0.0984051,352.662,0,0,0,0,1
411,0,0.09864,1045.38,0.545696,0,1.03007,1.03007,0.09864,0,0.001,0.0986451,352.722,0,0,0,0,1
412,0,0.09888,1044.48,0.544854,0,1.02859,1.02859,0.09888,0,0.001,0.0988851,352.782,0,0,0,0,1
413,0,0.09912,1043.58,0.544011,0,1.02711,1.02711,0.09912,0,0.001,0.099125,352.842,0,0,0,0,1
414,0,0.09936,1042.68,0.543176,0,1.02562,1.02562,0.09936,0,0.001,0.099365,352.901,0,0,0,0,1
415,0,0.0996,1041.8,0.542354,0,1.02411,1.02411,0.0996,0,0.001,0.099605,352.96,0,0,0,0,1
416,0,0.09984,1040.92,0.541531,0,1.0226,1.0226,0.09984,0,0.001,0.099845,353.019,0,0,0,0,1
417,0,0.10008,1040.03,0.540708,0,1.02109,1.02109,0.10008,0,0.001,0.100085,353.078,0,0,0,0,1
418,0,0.10032,1039.15,0.539885,0,1.01958,1.01958,0.10032,0,0.001,0.100325,353.137,0,0,0,0,1
419,0,0.10056,1038.28,0.539078,0,1.01805,1.01805,0.10056,0,0.001,0.100565,353.195,0,0,0,0,1
420,0,0.1008,1037.42,0.538273,0,1.01652,1.01652,0.1008,0,0.001,0.100805,353.253,0,0,0,0,1
421,0,0.10104,1036.55,0.537469,0,1.01498,1.01498,0.10104,0,0.001,0.101045,353.31,0,0,0,0,1
422,0,0.10128,1035.68,0.536665,0,1.01345,1.01345,0.10128,0,0.001,0.101285,353.368,0,0,0,0,1
423,0,0.10152,1034.82,0.535866,0,1.01191,1.01191,0.10152,0,0.001,0.101525,353.425,0,0,0,0,1
424,0,0.10176,1033.98,0.53508,0,1.01036,1.01036,0.10176,0,0.001,0.101765,353.482,0,0,0,0,1
425,0,0.102,1033.13,0.534294,0,1.00881,1.00881,0.102,0,0.001,0.102005,353.539,0,0,0,0,1
426,0,0.10224,1032.28,0.533507,0,1.00726,1.00726,0.10224,0,0.001,0.102245,353.596,0,0,0,0,1
427,0,0.10248,1031.43,0.532721,0,1.00572,1.00572,0.10248,0,0.001,0.102485,353.653,0,0,0,0,1
428,0,0.10272,1030.59,0.531948,0,1.00417,1.00417,0.10272,0,0.001,0.102725,353.709,0,0,0,0,1
429,0,0.10296,1029.76,0.53118,0,1.00262,1.00262,0.10296,0,0.001,0.102965,353.765,0,0,0,0,1
430,0,0.1032,1028.93,0.530411,0,1.00107,1.00107,0.1032,0,0.001,0.103205,353.82,0,0,0,0,1
431,0,0.10344,1028.1,0.529643,0,0.999522,0.999522,0.10344,0,0.001,0.103445,353.876,0,0,0,0,1
432,0,0.10368,1027.27,0.528878,0,0.997974,0.997974,0.10368,0,0.001,0.103685,353.932,0,0,0,0,1
433,0,0.10392,1026.45,0.528127,0,0.996434,0.996434,0.10392,0,0.001,0.103925,353.987,0,0,0,0,1
434,0,0.10416,1025.63,0.527375,0,0.994893,0.994893,0.10416,0,0.001,0.104165,354.042,0,0,0,0,1
435,0,0.1044,1024.82,0.526624,0,0.993352,0.993352,0.1044,0,0.001,0.104405,354.097,0,0,0,0,1
436,0,0.10464,1024,0.525873,0,0.991812,0.991812,0.10464,0,0.001,0.104645,354.152,0,0,0,0,1
437,0,0.10488,1023.2,0.525132,0,0.990278,0.990278,0.10488,0,0.001,0.104885,354.207,0,0,0,0,1
438,0,0.10512,1022.4,0.524397,0,0.988749,0.988749,0.10512,0,0.001,0.105125,354.261,0,0,0,0,1
439,0,0.10536,1021.6,0.523662,0,0.987219,0.987219,0.10536,0,0.001,0.105365,354.315,0,0,0,0,1
440,0,0.1056,1020.8,0.522927,0,0.98569,0.98569,0.1056,0,0.001,0.105605,354.369,0,0,0,0,1
441,0,0.10584,1020,0.522194,0,0.984161,0.984161,0.10584,0,0.001,0.105845,354.423,0,0,0,0,1
442,0,0.10608,1019.21,0.521475,0,0.982635,0.982635,0.10608,0,0.001,0.106085,354.477,0,0,0,0,1
